mom	a	z	Re	Re_err	Im	Im_err
6	0.0574	0.06	1.0061726208717463	0.0008624290469074757	-0.21043877208198533	0.0029308854451466633
6	0.0574	0.12	0.9627833392161318	0.002949470994918712	-0.42089028644158744	0.005484264422488393
6	0.0574	0.18	0.8641400492920502	0.006439118417004397	-0.6141676925721793	0.007505251917643507
6	0.0574	0.24	0.6999851925618561	0.010248836245417614	-0.7547083654491228	0.00852691296240049
6	0.0574	0.3	0.5039159958114459	0.013183478627320168	-0.8358499179272875	0.00961378665325141
6	0.0574	0.36	0.2976653542157486	0.015592454930352162	-0.8469678576477375	0.010834744764623427
6	0.0574	0.42	0.10643707227679036	0.01906863256522137	-0.8028554432787733	0.013124564731932908
6	0.0574	0.48	-0.05200097748172862	0.02065268530511562	-0.7104990678273646	0.01567540902477194
6	0.0574	0.54	-0.16720904684369092	0.021810813102068668	-0.5904659918131594	0.020163333924233973
6	0.0574	0.6000000000000001	-0.23582100948281431	0.020937624044025962	-0.45477850002915843	0.022184355100193894
6	0.0574	0.6599999999999999	-0.26071705677404905	0.02123574923197047	-0.3222311735367784	0.0244644728686646
6	0.0574	0.72	-0.2487847179901467	0.022935946960239956	-0.20502097202322966	0.02603582794319084
6	0.0574	0.78	-0.20976757305607213	0.02683980940965858	-0.11186940655040462	0.028823361698016456
6	0.0574	0.8400000000000001	-0.15278829073423908	0.029236385249014483	-0.04460350626298226	0.031062052812746696
6	0.0574	0.8999999999999999	-0.09070500722726074	0.033737369931568256	-0.005094545172191236	0.03278427525909297
6	0.0574	0.96	-0.03415558101119641	0.037499945350478285	0.006645079128455361	0.03708772497110681
6	0.0574	1.02	0.006060805753473146	0.04299433670785838	-0.0015678101176648158	0.039838396105169704
6	0.0574	1.08	0.027692077113324304	0.04883137154141341	-0.024064253273788395	0.04565060383235699
6	0.0574	1.1400000000000001	0.02375146637468619	0.05526978721681546	-0.05266183263205823	0.050988382756665056
6	0.0574	1.2	0.004452393542625442	0.061397224014507513	-0.07925372401876093	0.06169758045666022
6	0.0574	1.26	-0.017795285833712746	0.07156170432237066	-0.09352760570435076	0.06834931992862349
6	0.0574	1.32	-0.04368947500715757	0.08305076115268065	-0.09529908975353962	0.07364404798166549
6	0.0574	1.38	-0.06240989792678689	0.09332716316237015	-0.07823872438328738	0.08669007191806485
6	0.0574	1.44	-0.06651339284098787	0.1080125459259244	-0.05503850477218604	0.09738926738685713
6	0.0574	1.5	-0.06820843376510448	0.1173387780619852	-0.013476954601568647	0.11600450242770025
6	0.0882	0.06	1.0261068975492607	0.000949979417406377	-0.20530398761768784	0.0029741204109386687
6	0.0882	0.12	0.9797623257581416	0.0030763718486807035	-0.40854679281339423	0.005880990859136182
6	0.0882	0.18	0.8965464696259053	0.006267212965236246	-0.6040529598295024	0.008279868906474253
6	0.0882	0.24	0.744036847953983	0.009899650850626494	-0.7534481603381802	0.00972156987602002
6	0.0882	0.3	0.5550367316981839	0.013530031175962742	-0.8492620439775251	0.011727401402403359
6	0.0882	0.36	0.3446801500502959	0.01703751699317335	-0.872540567521698	0.012495540447416187
6	0.0882	0.42	0.1460002955567825	0.020299731668751157	-0.8390378651664345	0.013185277695470845
6	0.0882	0.48	-0.02419651774389745	0.020032622722413018	-0.7496505942928977	0.014884675229455357
6	0.0882	0.54	-0.15208181464213694	0.020917091105576737	-0.6278339486278445	0.016692369915464186
6	0.0882	0.6000000000000001	-0.23157342524251529	0.020977302568704836	-0.4873544956895737	0.017791271955361506
6	0.0882	0.6599999999999999	-0.26506529164380443	0.021687414776493052	-0.3519370324458758	0.02009795515011287
6	0.0882	0.72	-0.26043077291724515	0.021527236620033946	-0.2302107348249655	0.021334920981499802
6	0.0882	0.78	-0.23030338848786513	0.023946519366669777	-0.1347608329968905	0.02105407555170026
6	0.0882	0.8400000000000001	-0.18543394926334833	0.02495530622986011	-0.06565812290933508	0.022475808284976126
6	0.0882	0.8999999999999999	-0.13520444189604586	0.024130525258831095	-0.023214856475146574	0.024012583869915036
6	0.0882	0.96	-0.08828113133306743	0.025879069394043754	-0.0003829917242076298	0.026125994441576744
6	0.0882	1.02	-0.04692436598053078	0.026793281051349663	0.0068641472317503525	0.02924145231293552
6	0.0882	1.08	-0.017281196095707947	0.028747856894750408	0.0009701833401417388	0.029580888964859223
6	0.0882	1.1400000000000001	0.0006225983340072907	0.03374692149622865	-0.008064492908251564	0.0323812415294386
6	0.0882	1.2	0.008189495545662555	0.03788525157560125	-0.019063509607596035	0.03611389485173471
6	0.0882	1.26	0.010699293659511971	0.03913698912792322	-0.026815755727252692	0.03954963024719211
6	0.0882	1.32	0.010267434823976265	0.040432737906614766	-0.03235996549062403	0.04244979966788773
6	0.0882	1.38	0.009476072846873521	0.04224585552955593	-0.03739737649888933	0.04451672324759212
6	0.0882	1.44	0.010145816075946513	0.047224855254588256	-0.03989914283860451	0.04919352919681668
6	0.0882	1.5	0.01624361919453611	0.047476353567409424	-0.04513149115139711	0.05592587364356588
6	0.1213	0.06	1.0668589763039176	0.009337435360847968	-0.20603231223073787	0.006130452368685979
6	0.1213	0.12	1.0391488445992232	0.02488858929135129	-0.42256824803576953	0.010788946033822577
6	0.1213	0.18	0.9784465730782497	0.04199151723914141	-0.6450890824195381	0.023255456288103434
6	0.1213	0.24	0.8463112158138938	0.0554289961092107	-0.8320922147529095	0.041756945024172265
6	0.1213	0.3	0.6636856953369636	0.05730267656377297	-0.9743167852703316	0.06626176245082616
6	0.1213	0.36	0.4372865938571246	0.04599240117939818	-1.0371407259414198	0.09076136455867002
6	0.1213	0.42	0.21039188402656178	0.03743771266662635	-1.033038835469691	0.10568738004736522
6	0.1213	0.48	-0.0062415199848854935	0.03092121393296207	-0.954313263152959	0.1010282439625916
6	0.1213	0.54	-0.17414858973116373	0.04472545422089044	-0.8250566958361212	0.09305786739231268
6	0.1213	0.6000000000000001	-0.2881036908821837	0.060051751532521735	-0.6621963790138918	0.07730316820856864
6	0.1213	0.6599999999999999	-0.34849714538544196	0.06630824435818737	-0.4913313882981907	0.07523874221670246
6	0.1213	0.72	-0.355646570637468	0.06541722074696632	-0.3299597534028839	0.07398063489602903
6	0.1213	0.78	-0.3217026208563671	0.05569364942943394	-0.19732279869443772	0.07845352738738895
6	0.1213	0.8400000000000001	-0.2607466894247465	0.04453440994237672	-0.09726387530147246	0.09063717230427892
6	0.1213	0.8999999999999999	-0.18831604913680644	0.04547438653157749	-0.03240495030430145	0.09617340758542506
6	0.1213	0.96	-0.11505616165169291	0.051246658147291096	0.0024136254767007344	0.09657192781447109
6	0.1213	1.02	-0.0526459686493692	0.05793081707764083	0.012939615028327859	0.08681258582671192
6	0.1213	1.08	-0.0026848462319690874	0.062099454587376667	0.008021230613941992	0.08079671415558884
6	0.1213	1.1400000000000001	0.03233927493206529	0.06844120316303831	-0.006838666798202792	0.0710371841596693
6	0.1213	1.2	0.05445581624724044	0.07296885151014723	-0.02105003664536459	0.0670110781986431
6	0.1213	1.26	0.0676642347474315	0.08141888434930368	-0.031322631181102796	0.06336420721042108
6	0.1213	1.32	0.07617897650579289	0.09383355875768762	-0.03824091575073216	0.061022420218423426
6	0.1213	1.38	0.08042818293267552	0.10587576854615696	-0.044490213591626596	0.059539368767606266
6	0.1213	1.44	0.08136233252126628	0.1196778335141031	-0.05256546453980292	0.059971873328004535
6	0.1213	1.5	0.0756400672040487	0.1271795147928992	-0.05596904877593391	0.054097808964107735
8	0.0574	0.06	0.9903971171576398	0.00048660304820014044	-0.2789163807580315	0.0014273528425811643
8	0.0574	0.12	0.8930234232077175	0.0017401032954018627	-0.5458708849370735	0.0026336677173730565
8	0.0574	0.18	0.7076819697479964	0.003481771238843523	-0.7623076904839854	0.0035553370434240335
8	0.0574	0.24	0.4491469420364983	0.005394072351827316	-0.8736485420570324	0.004085731179886198
8	0.0574	0.3	0.17887275331426847	0.0068010170397355685	-0.8749774749043049	0.005007322442174056
8	0.0574	0.36	-0.05509776767552384	0.007568999088737836	-0.7722667170994013	0.006254773499433486
8	0.0574	0.42	-0.21635215912121464	0.008151248810559786	-0.6067984650996159	0.007538631532762573
8	0.0574	0.48	-0.2906844342451277	0.008952097343037426	-0.4154446136642901	0.008640053528062519
8	0.0574	0.54	-0.2878316805272837	0.00927136539434853	-0.24036819387545508	0.009964235353313618
