lambda	lc_Re	lc_Im
-372.1747394496364	0.00015315940971149665	0.00013786334654242405
-371.4905947080009	-0.0001180482830595182	-4.882509439003361e-05
-370.80644996636545	-0.0004478157483737798	-2.217406628535532e-05
-370.12230522473	-0.0006879180085039101	0.000207314868120842
-369.4381604830945	-0.0007298554928343269	0.0005375752036332824
-368.75401574145906	-0.0005540014097920982	0.0008205729520498846
-368.0698709998236	-0.00023889589332587037	0.0009288678783616903
-367.38572625818813	7.370306178605375e-05	0.0008132128059047527
-366.70158151655266	0.0002424634438269641	0.00052516043349048
-366.0174367749172	0.0001902468091901034	0.0001943049160673659
-365.33329203328174	-6.0769066825621765e-05	-2.979952935406086e-05
-364.6491472916463	-0.0003986010110974905	-4.501479031917405e-05
-363.9650025500108	-0.000671536408347383	0.00015706144320637335
-363.28085780837534	-0.0007563844824090218	0.000486835453095484
-362.5967130667399	-0.0006142012037713508	0.0007966493491933232
-361.9125683251044	-0.00030828368940769783	0.0009471106505116749
-361.22842358346895	2.387402542283057e-05	0.0008700262946514069
-360.5442788418335	0.0002322428297443529	0.0005995299023391731
-359.860134100198	0.00022188731375587527	0.0002571980545773364
-359.17598935856256	-3.920865569075483e-06	-2.361738970067524e-06
-358.4918446169271	-0.0003446809602696006	-6.11019797641911e-05
-357.80769987529163	-0.0006475148567272567	0.00010901603584896038
-357.12355513365617	-0.0007758792189879787	0.0004329127697864729
-356.4394103920207	-0.0006712577027281664	0.0007657405106971661
-355.75526565038524	-0.0003799627426190685	0.0009578828799531739
-355.0711209087498	-3.277591967496026e-05	0.0009224385254309017
-354.3869761671143	0.00021362854326827503	0.0006747537281021471
-353.70283142547885	0.00024724397239913513	0.000326023687345043
-353.0186866838434	5.1500354051288346e-05	3.361341876614415e-05
-352.3345419422079	-0.00028676642747440444	-6.970962542455795e-05
-351.65039720057246	-0.0006159618202779026	6.419010238784689e-05
-350.966252458937	-0.0007877996914861315	0.0003766579841543204
-350.2821077173015	-0.0007242296270640347	0.0007281611607321719
-349.59796297566606	-0.0004530205965553092	0.0009608285869894127
-348.9138182340306	-9.578235674867231e-05	0.0009695912100294685
-348.22967349239514	0.00018641841629512125	0.0007498679846132173
-347.5455287507597	0.0002655300704959567	0.0004001587872411511
-346.8613840091242	0.00010447031212836477	7.813835229121411e-05
-346.17723926748874	-0.00022566307258021655	-7.018142061031453e-05
-345.4930945258533	-0.0005771048955741576	2.3600981036465583e-05
-344.8089497842178	-0.0007916959187017802	0.0003190018564305404
-344.12480504258235	-0.0007721961793519204	0.0006843449215157223
-343.4406603009469	-0.000526486616118555	0.0009556967799186739
-342.7565155593114	-0.00016457051715182224	0.001010670338367602
-342.07237081767596	0.00015052256045255903	0.0008238728215781796
-341.3882260760405	0.00027602175670889833	0.00047888096715682755
-340.70408133440503	0.00015394898932909548	0.00013110826336847634
-340.01993659276957	-0.000162264604717943	-6.194222760047335e-05
-339.3357918511341	-0.0005312929606029325	-1.1741318575320375e-05
-338.65164710949864	-0.0007872181309894154	0.0002609461806510765
-337.9675023678632	-0.0008142707141743264	0.0006348438564888754
-337.2833576262277	-0.0005993430078054311	0.0009423497523373045
-336.59921288459225	-0.00023845869396779475	0.0010449195794723157
-335.9150681429568	0.00010596908595998151	0.0008957449943198446
-335.2309234013213	0.0002780702855928781	0.0005613745393146589
-334.54677865968586	0.00019889381829928658	0.00019229805153861103
-333.8626339180504	-9.75446664635032e-05	-4.450887106372751e-05
-333.1784891764149	-0.00047899687927138333	-4.08476546210324e-05
-332.49434443477946	-0.0007741260550875235	0.0002035537140248286
-331.810199693144	-0.0008496144738282083	0.0005803265324078317
-331.12605495150854	-0.000670536846097779	0.0009207702724061215
-330.4419102098731	-0.0003166631537028193	0.001071653459523053
-329.7577654682376	5.29085023472235e-05	0.0009644511680920196
-329.07362072660214	0.00027111371368613316	0.0006467380076398739
-328.3894759849667	0.00023827334351543756	0.0002613606723541735
-327.7053312433312	-3.254745054495921e-05	-1.7500105251188345e-05
-327.02118650169575	-0.00042080871773349487	-6.27634588222729e-05
-326.3370417600603	-0.0007522971695588724	0.0001479370308757707
-325.6528970184248	-0.0008774502265599122	0.0005215745929149845
-324.96875227678936	-0.0007389929863610128	0.0008910675545129607
-324.2846075351539	-0.0003983045250685937	0.0010902701559899492
-323.60046279351843	-8.383286970338976e-06	0.001028961858606861
-322.91631805188297	0.0002546878909528299	0.0007339929413867016
-322.2321733102475	0.000271081191904028	0.00033782700904938544
-321.54802856861204	3.1622864149815375e-05	1.9354390733000606e-05
-320.8638838269766	-0.0003574394499329077	-7.658244128680696e-05
-320.1797390853411	-0.0007217338097888881	9.52464161484839e-05
-319.49559434370565	-0.0008970756432675924	0.0004594778555976789
-318.8114496020702	-0.0008036277321358701	0.0008534819183230792
-318.1273048604347	-0.0004824156253065569	0.0011002637501853784
-317.44316011879926	-7.75034681502449e-05	0.0010882658611657565
-316.7590153771638	0.00022843659569627485	0.0008220941607755871
-316.0748706355283	0.0002963501899652984	0.0004211072997546295
-315.39072589389286	9.381375388059764e-05	6.620612578406499e-05
-314.7065811522574	-0.00028971514905156163	-8.1460123912641e-05
-314.02243641062194	-0.0006825690148943057	4.665692802289628e-05
-313.33829166898647	-0.0009078762502011215	0.00039502796425659585
-312.654146927351	-0.0008633631138819837	0.0008083880564387675
-311.97000218571554	-0.0005679506662622531	0.0011012357862099486
-311.2858574440801	-0.00015392233301289257	0.0011413850135493788
-310.6017127024446	0.000192120669440101	0.0009099411487641332
-309.91756796080915	0.0003131664586430985	0.0005104941440881034
-309.2334232191737	0.00015283694976340627	0.0001230811425736052
-308.5492784775382	-0.00021857168129366537	-7.662703090850884e-05
-307.86513373590276	-0.0006350710241044045	3.354772327569854e-06
-307.1809889942673	-0.0009093377991548331	0.00032931064785720666
-306.49684425263183	-0.0009171416272997358	0.0007562968496421616
-305.81269951099637	-0.0006537957647589176	0.0010929059923056252
-305.1285547693609	-0.00023698486409998398	0.0011873891327844532
-304.44441002772544	0.00014562601871345948	0.000996390587516426
-303.76026528609	0.00032068331487924057	0.0006051670941920345
-303.0761205444545	0.00020748186273733933	0.00018987470786977222
-302.39197580281905	-0.00014504793838933264	-6.1401366281483e-05
-301.7078310611836	-0.000579646347057745	-3.3476857016149944e-05
-301.0236863195481	-0.0009010579030198525	0.0002634966571947455
-300.33954157791266	-0.0009639412725105	0.0006978556878102326
-299.6553968362772	-0.0007387806650107209	0.0010751220310255783
-298.9712520946417	-0.00032591390603591664	0.0012254109632250853
-298.28710735300626	8.897036308426308e-05	0.0010802699039186127
-297.6029626113708	0.0003181348087605982	0.0007041988162887008
-296.91881786973534	0.0002565296879275144	0.0002663474441999147
-296.23467312809987	-7.027766513668693e-05	-3.5201011686806474e-05
-295.5505283864644	-0.0005168413508606354	-6.267230751344608e-05
-294.86638364482894	-0.0008827567933541433	0.0001988314694383498
-294.1822389031935	-0.0010027907307907256	0.0006338472748985764
-293.498094161558	-0.0008216915651232529	0.0010478681573705619
-292.81394941992255	-0.000419814921023121	0.0012546609732134782
-292.1298046782871	2.230862304772877e-05	0.0011603916958772918
-291.4456599366516	0.0003048487274663564	0.0008065627898851007
-290.76151519501616	0.0002987680315253983	0.0003521229833706702
-290.0773704533807	4.520042017933394e-06	2.4453161823101595e-06
-289.39322571174523	-0.00044734232652100683	-8.309819571660003e-05
-288.70908097010977	-0.0008542870678366215	0.00013662386921551027
-288.0249362284743	-0.001032784513394695	0.0005651869177173575
-287.34079148683884	-0.0009012849254140594	0.001011272679090644
-286.6566467452034	-0.0005176823065495223	0.0012744418400546628
-285.9725020035679	-5.4063142639630495e-05	0.0012355689003921073
-285.28835726193245	0.00028025890188377727	0.0009111424931372604
-284.604212520297	0.0003330058941689902	0.0004466872048040515
-283.9200677786615	7.805147016184223e-05	5.1887901499335387e-05
-283.23592303702605	-0.00037197401833836854	-9.366815526819098e-05
-282.5517782953906	-0.0008156423090803995	7.82335325498376e-05
-281.8676335537551	-0.0010530979174139324	0.0004929183203966147
-281.18348881211966	-0.000976302123607459	0.0009656141306671677
-280.4993440704842	-0.0006184072336435978	0.0012841624682796236
-279.81519932884873	-0.00013970532304178468	0.0013046305557728069
-279.13105458721327	0.00024391665879290597	0.0010167420048869432
-278.4469098455778	0.0003580888376992811	0.0005493891030322077
-277.76276510394234	0.00014896014515680385	0.00011334700120436503
-277.0786203623069	-0.0002916966218322088	-9.335742400910937e-05
-276.3944756206714	-0.0007669644722646909	2.5057756588390016e-05
-275.71033087903595	-0.0010630016267480062	0.0004182079292957744
-275.0261861374005	-0.0010454848111689035	0.0009113260920307009
-274.342041395765	-0.0007207869445445452	0.001283351394303836
-273.65789665412956	-0.00023403391845691607	0.0013664380041303963
-272.9737519124941	0.00019550127091154694	0.0011220979368031434
-272.28960717085863	0.00037291415722971456	0.0006594433092482813
-271.60546242922317	0.00021583967562982954	0.0001869050834058711
-270.9213176875877	-0.00020760127866919085	-8.121708732093842e-05
-270.23717294595224	-0.0007085499573785687	-2.1482506511180948e-05
-269.5530282043168	-0.0010618758022356415	0.00034233789650680983
-268.8688834626813	-0.0011075908163939324	0.0008490006048021939
-268.18473872104585	-0.0008235354297289661	0.0012716694417388573
-267.5005939794104	-0.0003363213149184876	0.0014199013766702526
-266.8164492377749	0.00013482926881031824	0.0012258925932030333
-266.13230449613945	0.0003764458778029321	0.0007759342717810962
-265.448159754504	0.00027724743787662347	0.0002725004486439258
-264.7640150128685	-0.00012090412066006865	-5.6387795646167414e-05
-264.07987027123306	-0.000640854302532752	-5.995713904903869e-05
-263.3957255295976	-0.0010492235139506318	0.00026669775391155004
-262.71158078796213	-0.0011614104336019912	0.000779390162751496
-262.02743604632667	-0.0009252953861181981	0.0012489215059201487
-261.3432913046912	-0.00044569868234993986	0.0014639962036174263
-260.65914656305574	6.186249270681706e-05	0.0013267682418039606
-259.9750018214203	0.0003677293946118444	0.0008978220800046729
-259.2908570797848	0.0003317189385425996	0.0003699223344048975
-258.60671233814935	-3.29389391212005e-05	-1.8112777159659033e-05
-257.9225675965139	-0.0005644954577856964	-8.894168542117689e-05
-257.2384228548784	-0.0010246833807463877	0.00019277491389862978
-256.55427811324296	-0.0012057829341532837	0.0007034082792678689
-255.8701333716075	-0.0010246513412467246	0.0012150673638357565
-255.18598862997203	-0.0005611599869105612	0.0014977799930909368
-254.50184388833657	-2.3285221629581337e-05	0.0014233423661905347
-253.8176991467011	0.00034590557789510176	0.0010239498957770555
-253.13355440506564	0.00037778267799978214	0.0004788075856328774
-252.44940966343017	5.48514193496716e-05	3.425002817112515e-05
-251.7652649217947	-0.0004802556242772778	-0.00010703232150166596
-251.08112018015925	-0.000988041297498897	0.00012214413729450392
-250.39697543852378	-0.0012396131342610472	0.0006221286630006066
-249.71283069688832	-0.0011201438124625875	0.001170231426780214
-249.02868595525285	-0.0006815675853851112	0.0015204086292206996
-248.3445412136174	-0.00012034281024684846	0.0015142237605022817
-247.66039647198193	0.00031022416822371984	0.0011530529363013844
-246.97625173034646	0.0004139753248226454	0.0005986389548255375
-246.292106988711	0.0001409248043789711	0.00010121687945536563
-245.60796224707553	-0.00038908167124757125	-0.00011286075956123737
-244.92381750544007	-0.0009392411493493525	5.6456133856472106e-05
-244.2396727638046	-0.001261887856980134	0.0005367830635987851
-243.55552802216914	-0.001210284356110928	0.0011147113779823585
-242.87138328053368	-0.000805659346298942	0.0015311524496160718
-242.1872385388982	-0.00022887826855029286	0.0015980293191099962
-241.50309379726275	0.00026005629499966255	0.001283768932595757
-240.8189490556273	0.0004388570007134636	0.000728745074803925
-240.13480431399182	0.00022365050850524127	0.0001831683474578064
-239.45065957235636	-0.0002920841738947705	-0.00010510887411875754
-238.7665148307209	-0.0008783944348417809	-2.5745140517707474e-06
-238.08237008908543	-0.0012716921316103576	0.0004487578829078221
-237.39822534744997	-0.0012935713493718646	0.001048985666525905
-236.7140806058145	-0.0009320572189314574	0.001529411876361407
-236.02993586417904	-0.0003482965033617232	0.0016734013692332368
-235.34579112254357	0.000194905960596077	0.0014146499688310662
-234.6616463809081	0.00045102646561024273	0.0008683021255832868
-233.97750163927265	0.0003013208304813783	0.0002803407741549745
-233.29335689763718	-0.00019053514825713013	-8.25228269645574e-05
-232.60921215600172	-0.0008057887465321664	-5.318188797162713e-05
-231.92506741436625	-0.0012682249833984266	0.0003595896834639636
-231.2409226727308	-0.0013685063372298341	0.0009737198625947925
-230.55677793109533	-0.0010592771476673891	0.0015147324935395718
-229.87263318945986	-0.00047783876924964566	0.001739025392980512
-229.1884884478244	0.00011442034467884824	0.0015441755899344332
-228.50434370618893	0.00044913598442776	0.0010163371941192237
-227.82019896455347	0.000372163249217249	0.00039281921120132616
-227.136054222918	-8.586459580049141e-05	-4.392646342869127e-05
-226.45190948128254	-0.0007218950888857542	-9.356148624883019e-05
-225.76776473964708	-0.00125081468026277	0.00027095976626435967
-225.0836199980116	-0.0014336107691878513	0.0008897719181212032
-224.39947525637615	-0.0011857402052323344	0.001486819488515523
-223.71533051474069	-0.0006165836822027194	0.001793647987653945
-223.03118577310522	1.8398797852402454e-05	0.0016707670483497145
-222.34704103146976	0.00043190564974561577	0.0011717333022230516
-221.6628962898343	0.0004343529736154137	0.000520531954265977
-220.97875154819883	2.034398922593774e-05	1.1766253574606593e-05
-220.29460680656337	-0.000627374049732761	-0.0001218829205554212
-219.6104620649279	-0.0012189333218114039	0.0001846880344535222
-218.92631732329244	-0.0014874429450554931	0.0007981964222513103
-218.24217258165697	-0.0013097847943035028	0.0014455514046933197
-217.5580278400215	-0.00076344977484649	0.0018360949199313415
-216.87388309838605	-9.319958913258373e-05	0.00179280254599021
-216.18973835675058	0.00039813692846648284	0.0013332360537730878
-215.50559361511512	0.0004860256027544971	0.0006632467738110612
-214.82144887347965	0.00012635895143335932	8.55400106340821e-05
-214.1373041318442	-0.0005230808841314765	-0.00013630225158111156
-213.45315939020873	-0.0011722106798356005	0.00010272641000604586
-212.76901464857326	-0.0015286149866950089	0.0007002479940056958
-212.0848699069378	-0.001429679742673838	0.0013909931913169116
-211.40072516530233	-0.0009171995261208787	0.0018652891414363936
-210.71658042366687	-0.0002202499347675921	0.001908633314515045
-210.0324356820314	0.0003467251945821775	0.0014994618276002562
-209.34829094039594	0.0005252895970908513	0.0008205689253297867
-208.66414619876048	0.00023030639544949856	0.0001782683570240878
-207.980001457125	-0.00041006961946597216	-0.00013497362371707965
-207.29585671548955	-0.0011104472296221673	2.7152128465302862e-05
-206.61171197385409	-0.0015558096532935447	0.0005973840169531395
-205.92756723221862	-0.0015436380923582473	0.0013234085826411995
-205.24342249058316	-0.0010764447642698416	0.001880268651145424
-204.5592777489477	-0.00036245710675738516	0.002016600366428571
-203.87513300731223	0.00027667100408261763	0.0016689074171492469
-203.19098826567676	0.0005502382232071679	0.0009919410036373288
-202.5068435240413	0.0003301763879189106	0.00029070561659942076
-201.82269878240584	-0.00028959634976647	-0.00011605981695970958
-201.13855404077037	-0.0010336263490305234	-3.9838695206729146e-05
-200.4544092991349	-0.0015677968218757049	0.0004912669952213983
-199.77026455749944	-0.0016498313573762497	0.0012432718965408778
-199.08611981586398	-0.0012396533045513731	0.0018802041152549023
-198.40197507422852	-0.0005193528996977724	0.0021150517414882403
-197.71783033259305	0.00018708986086283944	0.0018399609921862263
-197.0336855909576	0.0005589605902020134	0.0011766446868428212
-196.34954084932212	0.00042382906197751895	0.0004234807615963764
-195.66539610768666	-0.00016312195808338754	-7.774128423953175e-05
-194.9812513660512	-0.0009419257089760857	-9.593675514178506e-05
-194.29710662441573	-0.0015634494627922353	0.00038376690034093485
-193.61296188278027	-0.0017464039978077371	0.001151279414233786
-192.9288171411448	-0.0014051566413499975	0.0018644161891579547
-192.24467239950934	-0.0006902948698008311	0.002202360067904671
-191.56052765787388	7.722021304713898e-05	0.002010914231307949
-190.8763829162384	0.0005495513423757246	0.001373804396504445
-190.19223817460295	0.0005090001619578607	0.000577093526835327
-189.50809343296748	-3.231459178380325e-05	-1.822318038245327e-05
-188.82394869133202	-0.0008357279370472393	-0.00013872392312581547
-188.13980394969656	-0.0015417589523541112	0.00027696398930209323
-187.4556592080611	-0.0018314878281634683	0.0010483605922915566
-186.77151446642563	-0.0015711584670175269	0.001832392531255758
-186.08736972479016	-0.0008744668149154099	0.0022769402562988284
-185.4032249831547	-5.3570594155232464e-05	0.0021799754465195464
-184.71908024151924	0.0005201185066301099	0.0015823928816164727
-184.03493549988377	0.0005833054628955995	0.0007519130652972753
-183.3507907582483	0.00010094767817382482	6.426019000637414e-05
-182.66664601661284	-0.0007156307086948534	-0.00016567559800283464
-181.98250127497738	-0.0015018495823557456	0.0001731527128968701
-181.29835653334192	-0.0019032160447664873	0.0009356894711395875
-180.61421179170645	-0.0017357437348039335	0.0017838045575311362
-179.930067050071	-0.001070880853058492	0.002337267146939115
-179.24592230843552	-0.00020578270233436054	0.002345283492188968
-178.56177756680006	0.0004687889086341044	0.001801238716002193
-177.8776328251646	0.0006442433696460889	0.0009481794790660758
-177.19348808352913	0.00023457344957030315	0.00017144418119976676
-176.50934334189367	-0.0005824565123646698	-0.000174160177153886
-175.8251986002582	-0.0014429921499707883	7.484750994834056e-05
-175.14105385862274	-0.0019597365177156305	0.0008146967888084816
-174.45690911698728	-0.001896887917787797	0.0017185240634701024
-173.7727643753518	-0.0012783810127148616	0.002381892938202693
-173.08861963371635	-0.000379782782300749	0.002504922219450234
-172.40447489208088	0.0003937104617951808	0.002029035681988237
-171.72033015044542	0.0006891948337614724	0.00116600860785772
-171.03618540880996	0.00036625309788899897	0.0003050366833576677
-170.3520406671745	-0.0004372624526725822	-0.00016143458346403643
-169.66789592553903	-0.0013646165428840493	-1.5208488294872263e-05
-168.98375118390356	-0.001999223945230581	0.0006870834962169443
-168.2996064422681	-0.0020524660355837245	0.0016366399422248594
-167.61546170063264	-0.0014956482017597825	0.0024094642375796843
-166.93131695899717	-0.0005758060987716849	0.0026569352023757204
-166.2471722173617	0.0002930504867221517	0.0022643539986402653
-165.56302747572624	0.0007154195079489098	0.0014054005273475582
-164.87888273409078	0.000493451444773883	0.00046672606352072643
-164.19473799245532	-0.000281350608757034	-0.00012463450566962183
-163.51059325081985	-0.0012663232757066966	-9.40305179467115e-05
-162.8264485091844	-0.002019890407625196	0.0005548366172229151
-162.14230376754892	-0.0022002609196806766	0.0015384753638238513
-161.45815902591346	-0.0017212063666970038	0.002418738597426048
-160.774014284278	-0.0007939620224132404	0.0027993404221001413
-160.08986954264253	0.00016498902081307635	0.002505653341254291
-159.40572480100707	0.0007200467665829489	0.0016662523105618256
-158.7215800593716	0.000613396734150697	0.0006581954174776795
-158.03743531773614	-0.0001162796671532794	-6.0757638634753195e-05
-157.35329057610068	-0.0011478939879279056	-0.00015837327687641465
-156.6691458344652	-0.002019993778830982	0.00042024872709463756
-155.98500109282975	-0.0023379700575869838	0.0014246059628551648
-155.30085635119428	-0.0019534295864646746	0.0024086004283669525
-154.61671160955882	-0.001034243503735428	0.0029301445467627514
-153.93256686792336	7.70580555949519e-06	0.0027512975913917045
-153.2484221262879	0.0007000598252104585	0.001948375751127814
-152.56427738465243	0.0007230642662709691	0.0008811447271325308
-151.88013264301696	5.6121179617269856e-05	3.3362298187600585e-05
-151.1959879013815	-0.0010093009857352073	-0.00020470377382049302
-150.51184315974604	-0.0019978433465427134	0.0002859427723339975
-149.82769841811057	-0.002463210182270582	0.0012958798307923407
-149.1435536764751	-0.002190549759991055	0.002378076227210245
-148.45940893483964	-0.0012965411532881194	0.003047356384470362
-147.77526419320418	-0.0001806407396429435	0.00299957125507652
-147.09111945156872	0.0006522706462010464	0.0022515209567736975
-146.40697470993325	0.0008191524932620581	0.0011373230050298413
-145.7228299682978	0.00023373470551839618	0.00016109369201424534
-145.03868522666232	-0.0008507160073871616	-0.0002291628904677631
-144.35454048502686	-0.0019518018447575072	0.00015490457578778787
-143.6703957433914	-0.002573518536877549	0.001153440453134231
-142.98625100175593	-0.0024306644357854727	0.002326349118737307
-142.30210626012047	-0.0015806627615055388	0.0031489990072195457
-141.617961518485	-0.0004019447827769325	0.003248697492981386
-140.93381677684954	0.0005732825526666564	0.0025754070242216855
-140.24967203521408	0.0008980486157972681	0.001428573198043915
-139.5655272935786	0.00041413261289148366	0.0003260612411238506
-138.88138255194315	-0.0006725185258762058	-0.00022751154310930136
-138.19723781030768	-0.0018802828953909405	3.052624371231976e-05
-137.51309306867222	-0.002666349415407732	0.0009987542151444384
-136.82894832703676	-0.0026717441824707514	0.00225277280002904
-136.1448035854013	-0.0018863593669493335	0.0032331199363904734
-135.46065884376583	-0.000658197573017524	0.0034968577235474528
-134.77651410213036	0.00045943638363370686	0.0029197614464084145
-134.0923693604949	0.0009557796346372325	0.0017568936131074108
-133.40822461885944	0.0005945443664191853	0.0005322215801469685
-132.72407987722397	-0.0004753040912778456	-0.0001950557986154797
-132.0399351355885	-0.0017817425594231116	-8.333506114663e-05
-131.35579039395304	-0.0027390641118862236	0.0008336447917473942
-130.67164565231758	-0.0029116386915167946	0.0021568851050834136
-129.98750091068212	-0.0022133593855558076	0.0032977986305418906
-129.30335616904665	-0.0009515492593603295	0.0037422127924305
-128.6192114274112	0.0003067344482150711	0.0032843705471435466
-127.93506668577572	0.0009879432407790137	0.0021245210693223602
-127.25092194414026	0.0007718142182156582	0.0007839677434460643
-126.5667772025048	-0.0002598934869055404	-0.00012654307353622703
-125.88263246086933	-0.0016546632673441193	-0.00018227670225720604
-125.19848771923387	-0.002788911731742375	0.0006603377447827038
-124.5143429775984	-0.003148080506144002	0.0020384215973387296
-123.83019823596294	-0.0025614129108521505	0.0033411503012507012
-123.14605349432748	-0.0012843937578867236	0.0039829257560473515
-122.46190875269201	0.00011073422054657354	0.003669144192163169
-121.77776401105655	0.0009896106176156272	0.002534043108771604
-121.09361926942108	0.0009423411760840095	0.0010862729395694488
-120.40947452778562	-2.734387419188705e-05	-1.6018254338233655e-05
-119.72532978615016	-0.0014975277623135495	-0.00026123954312811076
-119.04118504451469	-0.0028129973154091617	0.00048152014670854856
-118.35704030287923	-0.0033786848328176615	0.0018973298826338598
-117.67289556124376	-0.0029303491888221017	0.0033613247669591014
-116.9887508196083	-0.0016594848231569865	0.004217186413432085
-116.30460607797284	-0.00013359974756415672	0.004074199456901188
-115.62046133633737	0.0009551897655593505	0.0029885497909919517
-114.9363165947019	0.001101994312492747	0.0014448887012462718
-114.25217185306644	0.00022103629311465232	0.00014337637777633904
-113.56802711143098	-0.0013087797332203472	-0.0003143532929350606
-112.88388236979551	-0.0028082322104704413	0.0003004223153644219
-112.19973762816005	-0.0036009432307257706	0.001733785772361103
-111.51559288652459	-0.0033201516272459114	0.0033564985805783986
-110.83144814488912	-0.002080095176656877	0.004443237854976313
-110.14730340325366	-0.00043210250082460864	0.0044999701135591055
-109.4631586616182	0.0008782326662696055	0.003491840472621444
-108.77901391998273	0.0012459922003380207	0.0018666195059022987
-108.09486917834727	0.00048366586686636286	0.00035968114136164064
-107.4107244367118	-0.0010867663515481466	-0.00033471895934491375
-106.72657969507634	-0.002771259298243121	0.00012093224905649919
-106.04243495344087	-0.003812207950280721	0.0015482131136987016
-105.35829021180541	-0.003731056792239326	0.003324857938775281
-104.67414547016995	-0.0025502362776827236	0.004659405504425812
-103.99000072853448	-0.0007916989625843801	0.00494735218885642
-103.30585598689902	0.0007511613396996096	0.004048708572111023
-102.62171124526355	0.0013687295986451757	0.002359706952033403
-101.93756650362809	0.0007586589063798201	0.0006425145246542129
-101.25342176199263	-0.0008296556413624773	-0.00031409931107171133
-100.56927702035716	-0.002698342012655299	-5.224110249230085e-05
-99.8851322787217	-0.004009662063298791	0.001341310211207778
-99.20098753708623	-0.004163687138929242	0.00326456873834251
-98.51684279545077	-0.003074965403957279	0.004864129453730452
-97.8326980538153	-0.0012208159185038343	0.005417901218204547
-97.14855331217984	0.0005648746445819997	0.0046653394244242155
-96.46440857054438	0.001463525417714964	0.002934374154482321
-95.78026382890891	0.001043775247727217	0.0010036391462556469
-95.09611908727345	-0.0005353179640850997	-0.0002424723958029517
-94.41197434563799	-0.00258520017542578	-0.00021333059918986295
-93.72782960400252	-0.0041902678694733944	0.0011140875970037907
-93.04368486236706	-0.004619232527256491	0.003173728307602148
-92.3595401207316	-0.003660821449621589	0.005056001399970781
-91.67539537909613	-0.0017299751167030933	0.005914105551628962
-90.99125063746067	0.0003081760373546776	0.0053498760997479685
-90.3071058958252	0.0015222510045753614	0.003603609858198105
-89.62296115418974	0.0013363430335832688	0.0014577844928533757
-88.93881641255427	-0.00020115492726286788	-0.00010737690245043617
-88.25467167091881	-0.0024267658802822724	-0.0003551595774711003
-87.57052692928335	-0.0043506816006290425	0.000867925028423333
-86.88638218764788	-0.005099704338275161	0.003050290305836943
-86.20223744601242	-0.004316455429853051	0.005233808313027337
-85.51809270437695	-0.0023326626519757088	0.00643977463573559
-84.83394796274149	-3.307396709984834e-05	0.006113241257699529
-84.14980322110603	0.0015347723607176018	0.004384320440077632
-83.46565847947056	0.0016331354654880571	0.002023866370071702
-82.7815137378351	0.00017615103475259733	0.00010706661959874065
-82.09736899619963	-0.0022168159604784798	-0.0004686105451660932
-81.41322425456417	-0.004487114715063294	0.0006046610766815993
-80.7290795129287	-0.005608300922716414	0.002891949118743879
-80.04493477129324	-0.00505356394648284	0.005396586313347981
-79.36079002965778	-0.0030466316505671333	0.007000606269304738
-78.67664528802231	-0.0004772403513744316	0.006970360635654316
-77.99250054638685	0.001488095346317839	0.0052990627839379755
-77.30835580475139	0.0019301714840597945	0.0027268368358725264
-76.62421106311592	0.0006010106668009256	0.00042165359818994086
-75.94006632148046	-0.0019474081284327732	-0.000541802283528505
-75.255921579845	-0.004595108220665993	0.00032673864317429467
-74.57177683820953	-0.00614994937075822	0.002695960984825655
-73.88763209657407	-0.0058883091013281355	0.00554369053257127
-73.2034873549386	-0.003895906108006417	0.00760504151777648
-72.51934261330314	-0.0010489053473682216	0.007942037079856494
-71.83519787166767	0.0013650219448011454	0.006378724283859082
-71.15105313003221	0.0022223868090498426	0.003600568989021843
-70.46690838839675	0.0010795013523492696	0.0008644516896606585
-69.78276364676128	-0.0016079939432376172	-0.000558779321057204
-69.09861890512582	-0.004669160650366195	3.7448590486917864e-05
-68.41447416349035	-0.006732136633471908	0.002458862445718153
-67.73032942185489	-0.006843547668558521	0.005674890761419048
-67.04618468021943	-0.004913960526547028	0.008265598875186006
-66.36203993858396	-0.0017820586477303182	0.009057917295465203
-65.6778951969485	0.0011419722168928212	0.0076668049637111735
-64.99375045531303	0.002503076765501436	0.004692504562569116
-64.30960571367757	0.0016202754441077888	0.0014746307561307932
-63.625460972042106	-0.001183978571123357	-0.0004973550009153335
-62.94131623040664	-0.004702100018444446	-0.00025864908638944563
-62.25717148877118	-0.007366234938160165	0.0021760148592993946
-61.573026747135714	-0.007952462417956501	0.005790510068723864
-60.88888200550025	-0.006148954203503758	0.009001040354412789
-60.204737263864786	-0.0027253991073723518	0.010361372537441505
-59.52059252222932	0.0007853214634093936	0.009226527420484656
-58.83644778059386	0.002762920930277792	0.006071436785170819
-58.152303038958394	0.0022360567732776404	0.002308936028660627
-57.46815829732293	-0.0006542896047193915	-0.0003254192890219578
-56.784013555687466	-0.004683986898559595	-0.0005549696940337625
-56.099868814052	-0.008069711683095969	0.0018408394659875696
-55.41572407241654	-0.009264740698407985	0.005891637734908841
-54.731579330781074	-0.00767273321059711	0.009840052628077613
-54.04743458914561	-0.003951543419907221	0.01191790011346727
-53.363289847510146	0.00024496022031796636	0.011153193793009799
-52.67914510587468	0.0029882031012313575	0.007841160616703258
-51.99500036423922	0.0029462260232348924	0.0034531537758255722
-51.31085562260375	1.292653977310763e-05	5.688134369935538e-06
-50.62671088096829	-0.004600110765428793	-0.0008414860147986187
