mom	a	z	Re	Re_err	Im	Im_err
10	0.0574	0.96	-0.004845431637150369	0.0004207351804974696	-0.003672486845663883	0.00043172509822643094
10	0.0574	1.02	-0.0037487406363230866	0.0004160411526417203	-0.0009754291750363936	0.0004185826443838758
10	0.0574	1.08	-0.002124987893632733	0.00041677934941846887	0.0004757835115047365	0.0003688125961467585
10	0.0574	1.1400000000000001	-0.000648111077145715	0.0003979512281859956	0.0008250659506659014	0.0003485862159032788
10	0.0574	1.2	0.0003206226564074628	0.0003690132592848869	0.0004725168172544024	0.0003382469899042298
10	0.0574	1.26	0.0006396049191586791	0.0003358287172600995	-0.00018840389723405094	0.00032748979942115463
10	0.0574	1.32	0.00047325172199515713	0.00031401981726937833	-0.0007159196192396313	0.0003131140272697433
10	0.0574	1.38	5.815357708056817e-05	0.0002919300969436385	-0.0009938318892193446	0.00030139093916921756
10	0.0574	1.44	-0.0003770186662875345	0.00029806947594555156	-0.0009457247112007509	0.000304513500462097
10	0.0574	1.5	-0.0006725342991103376	0.0002897579011525257	-0.0006486439352565322	0.00028518815699950803
10	0.0882	0.06	0.9358110041492106	0.00030834070267804487	-0.3160014156359874	0.0007437735701769644
10	0.0882	0.12	0.7346288388647982	0.0009751627122613904	-0.5586380888686946	0.001096368207856413
10	0.0882	0.18	0.46065597729091323	0.0015585178920879406	-0.6831718208848927	0.0012402616559356037
10	0.0882	0.24	0.18022362394717112	0.001948947584312716	-0.6638808945829264	0.0013296043408104195
10	0.0882	0.3	-0.035503351451374704	0.0020493455154724995	-0.5377713018566316	0.001659121851947609
10	0.0882	0.36	-0.15319716828134894	0.001829438543816897	-0.36389282893934044	0.0019301212082252774
10	0.0882	0.42	-0.17930576982325586	0.0017574122361251054	-0.20007144868121418	0.001856120905170566
10	0.0882	0.48	-0.14584729478756206	0.0015313658734894542	-0.08076389444814593	0.0016722119915181936
10	0.0882	0.54	-0.08832584425452678	0.001459024134531972	-0.015076814069742307	0.0013495294406354694
10	0.0882	0.6000000000000001	-0.03561011079438819	0.0013406762849068124	0.005904420967476131	0.0012794123821391083
10	0.0882	0.6599999999999999	-0.001908221277605889	0.001202640438696273	0.001104443780168671	0.001158623518355533
10	0.0882	0.72	0.011072044499048559	0.0010794469795895633	-0.012433596429874802	0.0010777737504588747
10	0.0882	0.78	0.009044583135134022	0.0010416975026016021	-0.022622459933387948	0.0010577352994074543
10	0.0882	0.8400000000000001	0.0009059360386182502	0.0009089027269656115	-0.025056465286594262	0.0010168642721778386
10	0.0882	0.8999999999999999	-0.006844058450859072	0.0008483301282925046	-0.020715232984095833	0.0009179757793330614
10	0.0882	0.96	-0.010477559469736466	0.0008689413752486046	-0.013027800183794399	0.0008628468958848773
10	0.0882	1.02	-0.009925161832677103	0.0007916642001809006	-0.005765050472398508	0.0007963413173760758
10	0.0882	1.08	-0.006778319937287568	0.0008565018314965625	-0.001026495614100568	0.0006846062362050904
10	0.0882	1.1400000000000001	-0.00324722332856655	0.0007490176049849422	0.0007311191663612976	0.0006879290337896464
10	0.0882	1.2	-0.0007255118615641936	0.0006982475577695761	0.0004446935730912822	0.00065305112017819
10	0.0882	1.26	0.00039248065158098823	0.0006312649909236042	-0.0006745290015774396	0.000618785323181528
10	0.0882	1.32	0.000362793702212949	0.0005901459723443923	-0.001654549494116341	0.000618496867012856
10	0.0882	1.38	-0.0001416757201565966	0.0005509878445476256	-0.0020792004787752415	0.0005609471023349472
10	0.0882	1.44	-0.0006824159616012268	0.0005365654768803134	-0.0020475062052103263	0.0005650887600947967
10	0.0882	1.5	-0.001079228290485625	0.000540836935487181	-0.0016862425530599777	0.0005560534315404458
10	0.1213	0.06	0.9543514394740555	0.0002394278182042964	-0.3215626184042608	0.00045893256193235693
10	0.1213	0.12	0.7686870416728089	0.0005995149182341786	-0.5652003062425299	0.0006077613570303342
10	0.1213	0.18	0.5050551972864882	0.0009562391993866991	-0.7108389027015917	0.0007050186424190086
10	0.1213	0.24	0.2255519850716292	0.001219824361758215	-0.7383622083944503	0.0007985461852672016
10	0.1213	0.3	-0.012140516952570485	0.0012373520124681677	-0.6404146752779369	0.001052177088295636
10	0.1213	0.36	-0.1699676560133431	0.0011468035555951273	-0.46813074354698214	0.0012545724738661224
10	0.1213	0.42	-0.22545708089472788	0.0010241168514477374	-0.2847771465670116	0.0011839118364698755
10	0.1213	0.48	-0.20273074054925194	0.0010240235122767616	-0.13138925731030587	0.0010586861607174147
10	0.1213	0.54	-0.1393182842928255	0.001030544802015726	-0.03640664384546774	0.0009101019357786526
10	0.1213	0.6000000000000001	-0.06773511264610238	0.000989235334237032	0.004010463435542779	0.0009164891137728318
10	0.1213	0.6599999999999999	-0.015286874274152833	0.0008636235102116863	0.005005940745385863	0.0008559118473575263
10	0.1213	0.72	0.011705066196079781	0.0007810138218803127	-0.013465708474643396	0.0008919169693658457
10	0.1213	0.78	0.015245185144578809	0.0007286789346368297	-0.031639855578604846	0.000817757908736505
10	0.1213	0.8400000000000001	0.0048013346991741725	0.0006790282204153049	-0.04118320234803226	0.0007235405351230725
10	0.1213	0.8999999999999999	-0.008339736246591428	0.0006451618825761589	-0.039127835686856814	0.0006683416082199772
10	0.1213	0.96	-0.018005804900086457	0.0006174573951150501	-0.028972612241548172	0.0006408841948825315
10	0.1213	1.02	-0.02080438135472194	0.0005975645347066523	-0.016539784979335607	0.000617761568883466
10	0.1213	1.08	-0.017730952905821818	0.0005814640474534026	-0.005634784170154785	0.0006001886492057984
10	0.1213	1.1400000000000001	-0.011716625864608853	0.0005547966657435572	0.000993571126772239	0.0005336701736301811
10	0.1213	1.2	-0.005279277797073182	0.000530040509569187	0.0032421439618011867	0.0005240108983734174
10	0.1213	1.26	-0.0006910494416743514	0.0005898708837337736	0.0024900540355306472	0.0005105738244286736
10	0.1213	1.32	0.0016689399494361312	0.0005381127838066007	0.00029816705897620934	0.0005073395214676897
10	0.1213	1.38	0.0020161897883045152	0.0004627800726794862	-0.0017779869536007462	0.0005186278457638517
10	0.1213	1.44	0.00108266117369032	0.0004358778199153802	-0.00300269894351387	0.0005408123230130359
10	0.1213	1.5	-0.0001798597966959426	0.0004349844990451093	-0.003137281484650891	0.00046503884917189434
