
a=0.1213
0.06	0.8313927784538464	0.003990087865629846
0.12	0.7057139644268756	0.0038155380561747045
0.18	0.6177314837769781	0.003890212743608838
0.24	0.557224907029731	0.004111305084879496
0.3	0.5019274059295507	0.004312817038201685
0.36	0.45923479045861154	0.004544632487949126
0.42	0.41779680921476003	0.004706568333503585
0.48	0.3834888009790352	0.004862798541912173
0.54	0.3507175302097509	0.004953831136056972
0.6	0.3224352893329437	0.0050246796022286105
0.66	0.29521108222522907	0.005037691342610246
0.72	0.27155891969986085	0.005038099986670266
0.78	0.24878246095620962	0.004992374723513164
0.84	0.22867463798190799	0.004940400058501718
0.9	0.2095729941127225	0.0048574905495916065
0.96	0.1926280487875684	0.004781635022749231
1.02	0.17624214105396127	0.004687682258439376
1.08	0.1620073341150861	0.004603655179018349
1.14	0.14884921718326968	0.004539956225637786
1.2	0.13710374259698016	0.004508857157456509
1.26	0.12566040228844616	0.004084590437799232
1.32	0.11544467489462083	0.004051329637018501
1.38	0.10607392494526445	0.004033951615659741
1.44	0.09747711056802928	0.004030003749440932
1.5	0.0895892560403993	0.004036444994554664

a=0.0882
0.06	0.8461196680826109	0.0030688666079000137
0.12	0.7069999685217757	0.003111130286443555
0.18	0.604105852031662	0.003295768480312181
0.24	0.527597513234739	0.003516265613570431
0.3	0.4603003802120225	0.003667035609068528
0.36	0.40617421797255654	0.003787660753375757
0.42	0.3569374196226662	0.0038274265920290812
0.48	0.31570138432847034	0.0038349323720410443
0.54	0.2784902649585663	0.0037842119088245395
0.6	0.24660484930456428	0.0037082835807388664
0.66	0.21771483259300095	0.003592042932784164
0.72	0.19286735220165874	0.003464673062261376
0.78	0.1703484734643208	0.003312242741893708
0.84	0.15082269177050378	0.0031576443889911117
0.9	0.13324893317638092	0.002991191369687175
0.96	0.11797282469793707	0.002831262536797448
1.02	0.10409990962429781	0.002667206867482904
1.08	0.0921718256613965	0.002513370861843674
1.14	0.08158139430060253	0.00237097112383356
1.2	0.07233979239278235	0.002244535228608325
1.26	0.06391421314076949	0.002010603305192829
1.32	0.05656709792386321	0.0018965779754115603
1.38	0.050069522588351664	0.0017924759622752182
1.44	0.04432268915600159	0.0016973924217700469
1.5	0.03923935442830887	0.0016102710065540135

a=0.0574
0.06	0.8505352009393452	0.0022125283421140373
0.12	0.6831601795178686	0.0024615373155243065
0.18	0.5567617965524992	0.0026911915945914237
0.24	0.4602526305132889	0.0028348806467908575
0.3	0.3802152710116223	0.002864623385104099
0.36	0.31642648271788787	0.00282778498253187
0.42	0.2626336260593772	0.002720146159678839
0.48	0.21890370069477957	0.0025808253748145315
0.54	0.18214065569847582	0.0024096758207950847
0.6	0.1519286727731532	0.0022292978148401852
0.66	0.1264803864019081	0.0020391583529124195
0.72	0.10552918720961171	0.001854459702874638
0.78	0.08787831393402307	0.0016723214433533272
0.84	0.07329485072361774	0.0015019806245165886
0.9	0.061046261400816516	0.0013407721960955118
0.96	0.05091481619088325	0.00119400721040276
1.02	0.042372659853037994	0.001058040210397855
1.08	0.03534191665236929	0.0009365407714494688
1.14	0.029470917708353188	0.0008279478671750619
1.2	0.02460443695525058	0.0007323228004992144
1.26	0.020493403678131242	0.0006304115760027001
1.32	0.017088361469132438	0.0005549530719240829
1.38	0.014249997835165997	0.0004884976078789015
1.44	0.011883851706697441	0.0004300711140582538
1.5	0.009911233282893995	0.00037875314967046646

a=0.0425
0.06	0.8407532054990251	0.001812322417117211
0.12	0.6473802534411548	0.002133867837302311
0.18	0.5038802237841549	0.002322226477875861
0.24	0.3963427690666396	0.002371026484885239
0.3	0.3115998188969104	0.0023011945690201395
0.36	0.24632029135864192	0.00216856775398569
0.42	0.19433008087312817	0.001988558393854403
0.48	0.1537911464986648	0.0017945378577487543
0.54	0.12155367063996564	0.0015933949180034312
0.6	0.09625067288172863	0.001400492935493053
0.66	0.07610453787368493	0.001217322147334126
0.72	0.06027435247419027	0.001051257826222798
0.78	0.04766859923150773	0.000900486526320783
0.84	0.03774310764179412	0.000767802360962948
0.9	0.029853422202305878	0.0006508007554158192
0.96	0.023637115193662194	0.0005499472434966663
1.02	0.018685132858397915	0.0004624525919348353
1.08	0.014794858020989567	0.0003882058462797412
1.14	0.011712531495802966	0.000325194260913367
1.2	0.009280533716894834	0.0002722196214912106
1.26	0.007340752273083564	0.0002240918806527991
1.32	0.005811226161880991	0.00018664814565687597
1.38	0.00460061356023521	0.00015532209761855362
1.44	0.003642373693905906	0.00012916810764761327
1.5	0.0028838589447685438	0.00010736712103444414

a=0.0318
0.06	0.8192513716474806	0.0015357633601832952
0.12	0.5972172647744785	0.0018632198207430074
0.18	0.4388812115929684	0.0019679056266719832
0.24	0.32507634620840165	0.0019132268456931588
0.3	0.24069169623906403	0.0017580615005253738
0.36	0.17894320142516523	0.0015625522895514393
0.42	0.13283834558188234	0.0013504186611633412
0.48	0.09884231860231459	0.0011469136286827405
0.54	0.07347632889680826	0.0009583801831320407
0.6	0.054695271099560364	0.0007922301818614158
0.66	0.040670689096639005	0.0006477696158712068
0.72	0.03027948165834594	0.0005259679338638802
0.78	0.022519037136759158	0.00042371098433076164
0.84	0.016762136678663768	0.00033964401368151854
0.9	0.012467320708713642	0.00027069203475583087
0.96	0.009280022151499293	0.00021498976016954158
1.02	0.006899254326723055	0.00016993823731065538
1.08	0.0051355706493176985	0.00013403433772406928
1.14	0.0038222528407865675	0.00010544553399461723
1.2	0.0028466632847555184	8.283569435258029e-05
1.26	0.002117328265257862	6.436904243198236e-05
1.32	0.001575829953315226	5.031036610097235e-05
1.38	0.0011728596535666258	3.926789939710634e-05
1.44	0.0008729679144725068	3.061341238636418e-05
1.5	0.0006497795754604955	2.3842953632932193e-05
