x	cv	err_all
1.7763568394002505e-15	-0.001773531153767438	0.026078987576196047
0.010000000000002007	0.5462647733359995	0.26420870489776205
0.020000000000002238	0.65054175132002	0.2385539413116697
0.030000000000002025	0.7175835999521818	0.2188603523693675
0.04000000000000181	0.7664133110101056	0.19842909405424036
0.05000000000000204	0.8078385641934978	0.18230335512921325
0.060000000000002274	0.8422112335850852	0.17224494240642396
0.07000000000000206	0.8699591620920224	0.16183413445895073
0.08000000000000185	0.8962539112846637	0.14853271915931981
0.09000000000000208	0.9165920313329811	0.140392161847129
0.10000000000000231	0.9387517522488633	0.13153689089514115
0.1100000000000021	0.9534356283972519	0.12062674291855624
0.12000000000000188	0.9719616100391606	0.11826009334097015
0.1300000000000021	0.9893923206888147	0.11306092901103432
0.14000000000000234	1.0088697090835472	0.10794989150238732
0.15000000000000213	1.0229328936000932	0.1028579793094
0.16000000000000192	1.036561902185381	0.09978330145462344
0.17000000000000215	1.05050046091325	0.09609232680933938
0.18000000000000238	1.063501317239681	0.09339891427072117
0.19000000000000217	1.0738012412729439	0.09070734085976317
0.20000000000000195	1.0908938745852268	0.0902924508156484
0.21000000000000218	1.0968868891628543	0.08763174564411913
0.22000000000000242	1.105251523005669	0.08667537500048916
0.2300000000000022	1.114238128350322	0.08682393023881563
0.240000000000002	1.1192297866524363	0.08738122071964294
0.2500000000000022	1.1283837675645199	0.0875691472934983
0.26000000000000245	1.1363187123859764	0.08909816245996516
0.27000000000000224	1.1396865534888265	0.09001362944650704
0.280000000000002	1.1481442736133274	0.09164488837073348
0.29000000000000226	1.1552607107082145	0.09254370732691575
0.3000000000000025	1.1592670387130355	0.09361059133018879
0.3100000000000023	1.1661732388438364	0.09570302427323418
0.32000000000000206	1.169756573014337	0.09896464594346921
0.3300000000000023	1.1743516021606573	0.0998199947974876
0.3400000000000025	1.1801501811322521	0.10309724170703705
0.3500000000000023	1.1851064670869782	0.10533958521465658
0.3600000000000021	1.1887004869736089	0.10823019124994593
0.3700000000000023	1.1941873342755867	0.10967012458449976
0.38000000000000256	1.198034651030637	0.11051051786629795
0.39000000000000234	1.201102086199166	0.11174746491170273
0.40000000000000213	1.204436318011839	0.11375904459371311
0.41000000000000236	1.206271929017646	0.11448288620597191
0.4200000000000026	1.2078068725992006	0.11585270071310627
0.4300000000000024	1.2100225548541326	0.11680650582598195
0.44000000000000217	1.2112628834321204	0.11763464009864544
0.4500000000000024	1.2130922680507037	0.11845577022911469
0.46000000000000263	1.2147868104088748	0.11962373330186615
0.4700000000000024	1.2159324520637098	0.11989844109969794
0.4800000000000022	1.2172559540604089	0.12082215634845372
0.49000000000000243	1.2180270747914697	0.12134321365307188
0.5000000000000027	1.2179891258473057	0.12118168927727901
0.5100000000000025	1.2180592128052987	0.12136137530274826
0.5200000000000022	1.2173289887894467	0.12082032696948874
0.5300000000000025	1.216006302382919	0.1198563819218954
0.5400000000000027	1.2148575075186416	0.1195565907151428
0.5500000000000025	1.2132099692345342	0.11841003426746655
0.5600000000000023	1.2114439011924714	0.1173902181685118
0.5700000000000025	1.2101620170743579	0.11671962552779824
0.5800000000000027	1.2080961367750884	0.11588683639715702
0.5900000000000025	1.2063593533235804	0.11449178529163695
0.6000000000000023	1.2046930195474015	0.11353096015817865
0.6100000000000025	1.2013996174186097	0.1118989905464598
0.6200000000000028	1.1982014310267974	0.11059195486908124
0.6300000000000026	1.1944615638492297	0.10962262261082434
0.6400000000000023	1.189012860323603	0.10804458664272087
0.6500000000000026	1.1853174740880428	0.10548390518242456
0.6600000000000028	1.1804426625955684	0.10315871149217815
0.6700000000000026	1.1747063612029145	0.10001715621666851
0.6800000000000024	1.1704522000197692	0.0986403752710654
0.6900000000000026	1.1662605463960407	0.09582997815927308
0.7000000000000028	1.1597303107969006	0.09358644901193758
0.7100000000000026	1.1553502721575806	0.09279930553355586
0.7200000000000024	1.1484715806771058	0.09136824937259158
0.7300000000000026	1.1399715660534844	0.0899470946779386
0.7400000000000029	1.1366644397641954	0.08883795689104756
0.7500000000000027	1.1291972829329704	0.08749317399091727
0.7600000000000025	1.1195586014145709	0.08717570642884853
0.7700000000000027	1.1149310512684956	0.0867694079664123
0.7800000000000029	1.1057782881892457	0.08650668806130057
0.7900000000000027	1.097321754432519	0.08755898626264047
0.8000000000000025	1.091299503941604	0.0897977282066258
0.8100000000000027	1.074297154104584	0.09057797245374144
0.820000000000003	1.0641444773230835	0.09318517120359676
0.8300000000000027	1.0504296018205372	0.09631553963368589
0.8400000000000025	1.0358346694000782	0.09986769158263559
0.8500000000000028	1.0230858028263838	0.10344808173931447
0.860000000000003	1.0087607632445548	0.10812783267507542
0.8700000000000028	0.9893466416902317	0.1134472463969094
0.8800000000000026	0.9726827607635333	0.11832422268490461
0.8900000000000028	0.9543503360965088	0.12116952045313034
0.900000000000003	0.9363432758438728	0.13179506094557691
0.9100000000000028	0.9165920313329778	0.1403921618471351
0.9200000000000026	0.8962539112846536	0.14853271915932853
0.9300000000000028	0.8699591620920064	0.16183413445895556
0.940000000000003	0.8422112335850681	0.17224494240643062
0.9500000000000028	0.8078385641934787	0.18230335512921747
0.9600000000000026	0.766413311010085	0.1984290940542478
0.9700000000000029	0.7175835999521549	0.2188603523693754
0.9800000000000031	0.6505417513199776	0.23855394131168262
0.9900000000000029	0.5462647733359298	0.26420870489777437
1.0	0.0	0.0
