x	mean	stat	large_mom_limit	continuum_limit	extrapolation	mu
0.18000000000000238	1.063501317239681	0.050927602749410564	0.040762481965771036	0.06253472257006831	0.022135277251217778	0.008221587634650751
0.19000000000000217	1.0738012412729439	0.04635830850147076	0.04127059505048214	0.06234807874081438	0.021737197013367293	0.003959576523078212
0.20000000000000195	1.0908938745852268	0.04607697099003672	0.047670315866253254	0.05635744919744745	0.023316696926193092	0.006111462042787563
0.21000000000000218	1.0968868891628543	0.04335009148327063	0.045040927033887845	0.05808490017927248	0.019930108232835586	0.0005852024838117753
0.22000000000000242	1.105251523005669	0.04123910627247796	0.04449507688048371	0.05897138297227045	0.018202184604029448	0.004816777418688911
0.2300000000000022	1.114238128350322	0.04142129025413734	0.04468173883862936	0.05958494830858285	0.015476341087334866	0.006027486355500766
0.240000000000002	1.1192297866524363	0.04194397219231772	0.04137837499881858	0.0624865637817964	0.012528836920588482	0.010122677798041435
0.2500000000000022	1.1283837675645199	0.04145630798085393	0.04186264763414593	0.062457974588002285	0.011739959930100907	0.012586642545588722
0.26000000000000245	1.1363187123859764	0.04356839697832201	0.04142054348749569	0.0629467581856531	0.010653228480070442	0.015774354901247234
0.27000000000000224	1.1396865534888265	0.04211380408374245	0.037626385129448714	0.06637979833151797	0.0076469539444419254	0.02117504669789927
0.280000000000002	1.1481442736133274	0.04403646361575239	0.03880703593843582	0.0666138125976774	0.006132501491626696	0.0218765124056004
0.29000000000000226	1.1552607107082145	0.045543144227246514	0.03919061784105948	0.06589834086865798	0.0074551877509048126	0.02358143548003433
0.3000000000000025	1.1592670387130355	0.046260989960189625	0.037310531971012084	0.06698127070752635	0.0075797910361588006	0.026207708091020798
0.3100000000000023	1.1661732388438364	0.048411855185185	0.03841078461651226	0.06689726840559462	0.007944700082631373	0.028312717605039506
0.32000000000000206	1.169756573014337	0.05189820200863744	0.037154102076951245	0.06783785334473169	0.004573743500078331	0.03312486977810658
0.3300000000000023	1.1743516021606573	0.053571706415940896	0.03631844093375469	0.067343641422414	0.0027219942178011713	0.03510696780759659
0.3400000000000025	1.1801501811322521	0.057378972747005354	0.037091500771458286	0.0675856350864461	0.0005778115178256549	0.03731974502096902
0.3500000000000023	1.1851064670869782	0.05990601109460297	0.037653528983808915	0.067373543041777	0.001265963389796898	0.03935877078477157
0.3600000000000021	1.1887004869736089	0.06209623185484781	0.03696788503227566	0.06846901807528671	0.005799813442139756	0.04206617990157557
0.3700000000000023	1.1941873342755867	0.06344221009727989	0.03779293666881567	0.06845401361103232	0.007853410717253428	0.04273977191031686
0.38000000000000256	1.198034651030637	0.06426523946825792	0.03740157325472637	0.06840120499336022	0.010665972433357762	0.04348779208862319
0.39000000000000234	1.201102086199166	0.06459840039016958	0.03694128970546462	0.06881178783328035	0.012666870795057017	0.04532517992870466
0.40000000000000213	1.204436318011839	0.06661017295740518	0.03736790281382096	0.06883104183249467	0.01402060268123595	0.046621403941366824
0.41000000000000236	1.206271929017646	0.06686740887394095	0.036181230315043056	0.06848093061688099	0.017021766866865518	0.04844193464345237
0.4200000000000026	1.2078068725992006	0.067439416076829	0.03570368100814636	0.06858546000559707	0.019003208848405784	0.050338189414101286
0.4300000000000024	1.2100225548541326	0.06821947853141933	0.0360169005157136	0.06877466810026811	0.019383689957092498	0.05086219638162359
0.44000000000000217	1.2112628834321204	0.06899958755125118	0.035500329389971164	0.0685963904891147	0.02115823432871089	0.0516096542718012
0.4500000000000024	1.2130922680507037	0.06938607001481369	0.03554852922284768	0.06890149477220398	0.022266809408787225	0.052061675688295006
0.46000000000000263	1.2147868104088748	0.07004110621212775	0.0356737382294432	0.06942941070571851	0.023793402729020086	0.05239175818796227
0.4700000000000024	1.2159324520637098	0.07032711000780684	0.035399441421154476	0.06912158598346152	0.025427163969189648	0.05246216738539
0.4800000000000022	1.2172559540604089	0.07067742521703962	0.03562621430011981	0.06977109125941916	0.025744364212011872	0.052940442195083426
0.49000000000000243	1.2180270747914697	0.07077629950050542	0.03567769945930532	0.06988628093229288	0.027069882820593083	0.0531518755218785
0.5000000000000027	1.2179891258473057	0.0708872294560367	0.035380985771763074	0.06962166993910412	0.0273514667024084	0.05303686176686906
0.5100000000000025	1.2180592128052987	0.07078195094630732	0.03568439000501478	0.06986857338614438	0.027166302158422306	0.05315541012541747
0.5200000000000022	1.2173289887894467	0.07069435373622308	0.035648545052286096	0.06971114068636042	0.02575512023706783	0.05297236676105466
0.5300000000000025	1.216006302382919	0.0703776888022882	0.03539769697848505	0.0690343164950411	0.02520108938633192	0.05252337093789272
0.5400000000000027	1.2148575075186416	0.06996091258939803	0.03563633224871454	0.06936032820404714	0.023866169342670718	0.05242949312438405
0.5500000000000025	1.2132099692345342	0.06943544540012124	0.035535040793077455	0.06877437780651063	0.022192388917509298	0.052100852628388594
0.5600000000000023	1.2114439011924714	0.06882415377348293	0.03548193362423424	0.06842239911849335	0.020886442338312383	0.05164168268577374
0.5700000000000025	1.2101620170743579	0.06807600036447514	0.03596462644978127	0.06868499481436197	0.019551184957896872	0.050948969137228906
0.5800000000000027	1.2080961367750884	0.06758855956154404	0.03581210858736639	0.06842661451812448	0.019103498810880026	0.05031792030514004
0.5900000000000025	1.2063593533235804	0.06674772078812034	0.03611286950992065	0.06849509284608435	0.017133740256137342	0.04861921971256189
0.6000000000000023	1.2046930195474015	0.06632751245386714	0.037312778164711125	0.06863139685235398	0.014078349426311476	0.046789187161955015
0.6100000000000025	1.2013996174186097	0.0649647817950609	0.03709359669060652	0.06851664443745631	0.012845279669993381	0.045447711949253344
0.6200000000000028	1.1982014310267974	0.06439364768824563	0.03739200020243927	0.06822095596383626	0.010685665456320548	0.04379034895001044
0.6300000000000026	1.1944615638492297	0.06366731378344621	0.03780314346167146	0.068146044400071	0.007785309650206074	0.042778738578476805
0.6400000000000023	1.189012860323603	0.06185991752995759	0.0369485078457108	0.06833679061575282	0.006035678074464146	0.042136026301478724
0.6500000000000026	1.1853174740880428	0.05991050374153936	0.03773964605764468	0.06739441279271619	0.002328531600135131	0.03957115078343776
0.6600000000000028	1.1804426625955684	0.05743187773895612	0.03725024135571697	0.06742596736932915	0.0007080401341801323	0.037536066636282506
0.6700000000000026	1.1747063612029145	0.0540868960170831	0.03650780450973712	0.06717350720909199	0.001976730996819054	0.035057551120718955
0.6800000000000024	1.1704522000197692	0.05200037818186228	0.03742969298530663	0.06731668170280614	0.004382981732136804	0.032774322590168437
0.6900000000000026	1.1662605463960407	0.048471917523446234	0.038310361133570225	0.06702400579908674	0.006933245975322189	0.0287382480731182
0.7000000000000028	1.1597303107969006	0.046439320648200874	0.037540728642786014	0.06680101700552776	0.00716199681349261	0.026054492089407244
0.7100000000000026	1.1553502721575806	0.04552966080793396	0.03905741138862173	0.0661743764978393	0.007102530816609276	0.024161656834042367
0.7200000000000024	1.1484715806771058	0.04389100725542432	0.03885555952267605	0.06643005245832545	0.005809699284201164	0.021570291938391772
0.7300000000000026	1.1399715660534844	0.042076526811810885	0.03765258704428365	0.06638547878783241	0.006760361681234173	0.021203635003904875
0.7400000000000029	1.1366644397641954	0.043190910840433604	0.041409845577039306	0.06288989212207996	0.01071926123582534	0.015553501279981008
0.7500000000000027	1.1291972829329704	0.04166946597014211	0.04233911523828038	0.061895653417910035	0.012262086391442217	0.012028289442247653
0.7600000000000025	1.1195586014145709	0.0418535381461805	0.04136275241112375	0.06240256193568272	0.012033048830837778	0.009906253009541288
0.7700000000000027	1.1149310512684956	0.04175090454783472	0.044986336129352544	0.059149209574753225	0.015091571959856331	0.005969686122284212
0.7800000000000029	1.1057782881892457	0.04132126896582059	0.04467991846787722	0.058688783422027324	0.017788018318114718	0.004344859128911693
0.7900000000000027	1.097321754432519	0.04341985347121306	0.045197161861729285	0.057793163386278934	0.019936960462178854	0.000988348552218632
0.8000000000000025	1.091299503941604	0.04593764491812372	0.04783494392490839	0.056098335019832524	0.02198627326790592	0.005896058508856994
0.8100000000000027	1.074297154104584	0.046267281763003196	0.04152467308793306	0.06211623133369093	0.021515247364594092	0.004251728210224348
0.820000000000003	1.0641444773230835	0.05084308168540569	0.041151201979564345	0.062112735839499944	0.021916304714931778	0.008168193606096219
0.8300000000000027	1.0504296018205372	0.053757683785983265	0.03891401775773695	0.06650447901935741	0.019175006368082004	0.009053575646823075
0.8400000000000025	1.0358346694000782	0.05805733539278017	0.03577396705386415	0.06801946800846048	0.022763203257345488	0.013353406294818626
0.8500000000000028	1.0230858028263838	0.060407561703694004	0.03564048986273982	0.06831353041238031	0.0266358308438025	0.020148986693115933
0.860000000000003	1.0087607632445548	0.06818277809801661	0.03441149067845739	0.06863797366288815	0.024351834815267814	0.02354576377429174
0.8700000000000028	0.9893466416902317	0.07531891565835155	0.029059263772866606	0.0698434706144293	0.024073020812733326	0.029921181954448484
0.8800000000000026	0.9726827607635333	0.08057979077702392	0.026753310702590127	0.07092178570360597	0.024280956014818944	0.034239083609040155
0.8900000000000028	0.9543503360965088	0.08496783118255795	0.02376845833982777	0.07355740874278871	0.015874954349729964	0.035140776635727455
0.900000000000003	0.9363432758438728	0.09573290364584741	0.024163762049770332	0.07145714686302052	0.022856161234981354	0.044640048259187326
0.9100000000000028	0.9165920313329778	0.10382573836573722	0.024422196371897575	0.06923053166906323	0.02549478654870918	0.053766912027274905
0.9200000000000026	0.8962539112846536	0.11053929902467634	0.02607609311976955	0.06516439217215164	0.027902004683115655	0.06432845037076262
0.9300000000000028	0.8699591620920064	0.12355800941738909	0.023683521218417214	0.06476293960317059	0.02881624869851329	0.07306286110254634
0.940000000000003	0.8422112335850681	0.1321918868407695	0.024301429234582672	0.06253381810869996	0.029844888072398268	0.08247345041843734
0.9500000000000028	0.8078385641934787	0.14143965043966852	0.022417927778716096	0.06136323204422589	0.030799524473120843	0.08951378739779892
0.9600000000000026	0.766413311010085	0.15854499543206016	0.018029417396381087	0.061452668950637945	0.02959999211082298	0.09622858122651046
0.9700000000000029	0.7175835999521549	0.1774184942599795	0.015246278089866783	0.05954389466424148	0.03529191731959069	0.10676651122096348
0.9800000000000031	0.6505417513199776	0.196920948711729	0.009617137660664854	0.05875826618357349	0.03364378181389838	0.11598791160024069
0.9900000000000029	0.5462647733359298	0.22441069029748942	0.00036082835204986896	0.059937121856370124	0.030921866493748285	0.12205462393117794
